"ts_code","sub_code","name","ipo_date","issue_date","amount","market_amount","price","pe","limit_amount","funds","ballot"
"603656.SH","732656.0","泰禾光电","20170309.0","20170321","1899.0","1899.0","21.91","22.98","1.8","4.161","0.02"
"603657.SH","732657.0","春光科技","20180718.0","20180730","2400.0","2160.0","18.46","22.99","0.9","4.43","0.03"
"603658.SH","732658.0","安图生物","20160819.0","20160901","4200.0","3780.0","14.58","22.99","1.2","6.1236","0.05"
"603659.SH","732659.0","璞泰来","20171024.0","20171103","6370.0","5734.0","16.53","22.99","1.8","10.53","0.04"
"603660.SH","732660.0","苏州科达","20161117.0","20161201","6250.0","4500.0","8.03","17.55","2.5","4.075","0.03"
"603661.SH","732661.0","恒林股份","20171109.0","20171121","2500.0","2250.0","56.88","22.98","1.0","14.22","0.02"
"603662.SH","732662.0","柯力传感","20190725.0","20190806","2985.0","2687.0","19.83","22.98","1.1","5.919","0.03"
"603663.SH","732663.0","三祥新材","20160719.0","20160801","3355.0","3020.0","5.28","22.98","1.3","1.7714","0.04"
"603665.SH","732665.0","康隆达","20170301.0","20170313","2500.0","2250.0","21.4","22.99","1.0","5.35","0.03"
"603666.SH","732666.0","亿嘉和","20180531.0","20180612","1754.0","1754.0","34.46","19.5","1.7","6.046","0.02"
"603667.SH","732667.0","五洲新春","20161012.0","20161025","5060.0","4554.0","8.8","22.96","2.0","4.4528","0.04"
"603668.SH","732668.0","天马科技","20170105.0","20170117","5300.0","4770.0","6.21","22.97","2.1","3.291","0.04"
"603669.SH","732669.0","灵康药业","20150520.0","20150528","6500.0","5850.0","11.7","22.98","2.6","7.605","0.41"
"603676.SH","732676.0","卫信康","20170711.0","20170721","6300.0","5670.0","5.53","22.96","1.8","3.484","0.05"
"603677.SH","732677.0","奇精机械","20170118.0","20170206","2000.0","2000.0","21.13","22.99","2.0","4.226","0.02"
"603678.SH","732678.0","火炬电子","20150114.0","20150126","4160.0","3744.0","10.38","15.04","1.6","4.3181","0.63"
"603679.SH","732679.0","华体科技","20170609.0","20170621","2500.0","2250.0","9.44","22.99","1.0","2.36","0.03"
"603680.SH","732680.0","今创集团","20180208.0","20180227","4200.0","3780.0","32.69","22.99","1.2","13.73","0.04"
"603681.SH","732681.0","永冠新材","20190314.0","20190326","4165.0","3748.0","10.0","22.98","1.6","4.165","0.04"
"603682.SH","732682.0","锦和商业","20200409.0","20200421","9450.0","8505.0","7.91","22.28","2.8","7.711","0.06"
"603683.SH","732683.0","晶华新材","20171010.0","20171020","3167.0","2850.0","9.34","22.99","1.1","2.958","0.03"
"603685.SH","732685.0","晨丰科技","20171115.0","20171127","2500.0","2250.0","21.04","22.99","1.0","5.26","0.02"
"603686.SH","732686.0","龙马环卫","20150115.0","20150126","3335.0","3001.5","14.86","21.23","1.3","4.9558","0.52"
"603687.SH","732687.0","大胜达","20190716.0","20190726","5000.0","4500.0","7.35","22.97","1.5","3.675","0.04"
"603688.SH","732688.0","石英股份","20141024.0","20141031","5595.0","5035.5","6.45","19.61","2.2","3.6088","0.69"
"603689.SH","732689.0","皖天然气","20161228.0","20170110","8400.0","7560.0","7.87","22.98","3.3","6.611","0.05"
"603690.SH","732690.0","至纯科技","20170103.0","20170113","5200.0","4680.0","1.73","22.88","2.0","0.9","0.04"
"603693.SH","732693.0","江苏新能","20180621.0","20180703","11800.0","10620.0","9.0","17.87","3.5","10.706","0.07"
"603696.SH","732696.0","安记食品","20151201.0","20151209","3000.0","2700.0","10.1","22.95","1.2","3.03","0.28"
"603697.SH","732697.0","有友食品","20190423.0","20190508","7950.0","7155.0","7.87","13.92","3.1","6.257","0.05"
"603698.SH","732698.0","航天工程","20150116.0","20150128","8230.0","7407.0","12.52","22.97","2.4","10.304","0.61"
"603699.SH","732699.0","纽威股份","20140109.0","20140117","8250.0","4125.0","17.66","46.47","2.4","8.83","1.77"
"603700.SH","732700.0","宁波水表","20190110.0","20190122","3909.0","3518.0","16.63","22.98","1.5","6.501","0.04"
"603701.SH","732701.0","德宏股份","20160330.0","20160412","1960.0","1960.0","13.5","21.6","1.9","2.646","0.03"
"603703.SH","732703.0","盛洋科技","20150414.0","20150423","2300.0","2070.0","11.32","22.98","0.9","2.6036","0.45"
"603706.SH","732706.0","东方环宇","20180627.0","20180709","4000.0","3600.0","13.09","22.99","1.6","5.236","0.03"
"603707.SH","732707.0","健友股份","20170707.0","20170719","6350.0","5715.0","7.21","22.98","1.9","4.578","0.05"
"603708.SH","732708.0","家家悦","20161130.0","20161213","9000.0","8100.0","13.64","21.65","3.6","12.278","0.05"
"603709.SH","732709.0","中源家居","20180129.0","20180208","2000.0","2000.0","19.86","22.99","2.0","3.972","0.02"
"603711.SH","732711.0","香飘飘","20171121.0","20171130","4001.0","3601.0","14.18","22.99","1.0","5.673","0.04"
"603712.SH","732712.0","七一二","20180207.0","20180226","10000.0","9000.0","4.55","22.99","3.0","4.55","0.06"
"603713.SH","732713.0","密尔克卫","20180704.0","20180713","3812.0","3431.0","11.27","20.53","1.5","4.811","0.04"
"603716.SH","732716.0","塞力斯","20161019.0","20161031","1274.0","1274.0","26.91","22.98","1.2","3.4283","0.02"
"603717.SH","732717.0","天域生态","20170315.0","20170327","4318.0","3886.0","14.63","22.99","1.7","6.317","0.03"
"603718.SH","732718.0","海利生物","20150506.0","20150515","7000.0","6300.0","6.81","21.28","2.8","4.767","0.31"
"603719.SH","732719.0","良品铺子","20200212.0","20200224","4100.0","3690.0","11.9","22.99","1.2","4.879","0.04"
"603721.SH","732721.0","中广天择","20170801.0","20170811","2500.0","2250.0","7.05","22.99","1.0","1.762","0.03"
"603722.SH","732722.0","阿科力","20171013.0","20171025","2170.0","1953.0","11.24","22.98","0.8","2.439","0.02"
"603725.SH","732725.0","天安新材","20170825.0","20170906","3668.0","3301.0","9.64","22.99","1.4","3.536","0.03"
"603726.SH","732726.0","朗迪集团","20160411.0","20160421","2368.0","2131.2","11.73","19.23","0.9","2.7777","0.04"
"603727.SH","732727.0","博迈科","20161110.0","20161122","5870.0","5283.0","20.81","22.99","2.3","12.215","0.04"
"603728.SH","732728.0","鸣志电器","20170426.0","20170509","8000.0","7200.0","11.23","22.98","3.2","8.984","0.04"
"603729.SH","732729.0","龙韵股份","20150311.0","20150324","1667.0","1500.3","26.61","22.55","0.6","4.4359","0.54"
"603730.SH","732730.0","岱美股份","20170718.0","20170728","4800.0","4320.0","24.92","22.92","1.4","11.962","0.04"
"603733.SH","732733.0","仙鹤股份","20180409.0","20180420","6200.0","5580.0","13.59","22.98","1.8","8.426","0.05"
"603737.SH","732737.0","三棵树","20160523.0","20160603","2500.0","2250.0","15.94","18.09","1.0","3.985","0.04"
"603738.SH","732738.0","泰晶科技","20160914.0","20160928","1668.0","1668.0","16.14","22.99","1.6","2.6922","0.02"
"603739.SH","732739.0","蔚蓝生物","20190103.0","20190116","3867.0","3481.0","10.19","22.99","1.4","3.94","0.04"
"603755.SH","732755.0","日辰股份","20190815.0","20190828","2466.0","2219.0","15.7","22.98","0.9","3.872","0.03"
"603757.SH","732757.0","大元泵业","20170629.0","20170711","2100.0","1890.0","22.42","16.3","0.8","4.708","0.03"
"603758.SH","732758.0","秦安股份","20170505.0","20170517","6000.0","5400.0","10.8","21.96","1.8","6.492","0.04"
"603759.SH","732759.0","海天股份","20210317.0","20210326","7800.0","7020.0","11.21","22.98","3.1","8.744","0.04"
"603766.SH","732766.0","隆鑫通用","20120801.0","20120810","8000.0","5600.0","6.58","14.27","4.0","5.264","1.93"
"603767.SH","732767.0","中马传动","20170601.0","20170613","5333.0","4800.0","11.19","22.98","2.1","5.968","0.04"
"603768.SH","732768.0","常青股份","20170314.0","20170324","5100.0","4590.0","16.32","22.99","2.0","8.323","0.03"
"603773.SH","732773.0","沃格光电","20180404.0","20180417","2365.0","2129.0","33.37","15.68","0.9","7.892","0.03"
"603776.SH","732776.0","永安行","20170807.0","20170817","2400.0","2160.0","26.85","22.99","0.9","6.444","0.03"
"603777.SH","732777.0","来伊份","20160923.0","20161012","6000.0","5400.0","11.67","22.99","2.4","7.002","0.05"
"603778.SH","732778.0","乾景园林","20151223.0","20151231","2000.0","1800.0","18.98","19.57","0.8","3.796","0.17"
"603779.SH","732779.0","威龙股份","20160504.0","20160516","5020.0","4518.0","4.61","22.45","2.0","2.3142","0.05"
"603786.SH","732786.0","科博达","20190925.0","20191015","4010.0","3609.0","26.89","22.99","1.2","10.783","0.04"
"603787.SH","732787.0","新日股份","20170417.0","20170427","5100.0","4590.0","6.09","22.97","2.0","3.106","0.03"
"603788.SH","732788.0","宁波高发","20150112.0","20150120","3420.0","3078.0","10.28","19.4","1.3","3.5158","0.31"
"603789.SH","732789.0","星光农机","20150414.0","20150427","5000.0","4500.0","11.23","21.19","2.0","5.615","0.66"
"603790.SH","732790.0","雅运股份","20180830.0","20180912","3680.0","3312.0","10.98","15.83","1.3","4.041","0.04"
"603797.SH","732797.0","联泰环保","20170330.0","20170413","5334.0","4801.0","5.96","22.98","2.1","3.179","0.03"
"603798.SH","732798.0","康普顿","20160323.0","20160406","2500.0","2250.0","14.33","17.47","1.0","3.5825","0.04"
"603799.SH","732799.0","华友钴业","20150116.0","20150129","9100.0","8190.0","4.77","22.94","2.7","4.3407","0.53"
"603800.SH","732800.0","道森股份","20151201.0","20151210","5200.0","4680.0","10.95","21.15","2.0","5.694","0.32"
"603801.SH","732801.0","志邦家居","20170620.0","20170630","4000.0","3600.0","23.47","22.92","1.6","9.391","0.03"
"603803.SH","732803.0","瑞斯康达","20170407.0","20170420","5680.0","5112.0","13.72","22.98","1.6","7.793","0.04"
"603806.SH","732806.0","福斯特","20140828.0","20140905","6000.0","5400.0","27.18","22.28","1.8","16.308","1.52"
"603808.SH","732808.0","歌力思","20150414.0","20150422","4000.0","3600.0","19.16","22.96","1.6","7.664","0.8"
"603809.SH","732809.0","豪能股份","20171116.0","20171128","2667.0","2400.0","22.39","22.99","0.9","5.971","0.03"
"603810.SH","732810.0","丰山集团","20180906.0","20180917","2000.0","2000.0","25.43","20.39","2.0","5.086","0.02"
"603811.SH","732811.0","诚意药业","20170303.0","20170315","2130.0","1917.0","15.76","20.67","0.8","3.357","0.03"
"603813.SH","732813.0","原尚股份","20170906.0","20170918","2207.0","1986.0","10.17","22.99","0.8","2.245","0.03"
"603815.SH","732815.0","交建股份","20191009.0","20191021","4990.0","4491.0","5.14","22.99","1.4","2.565","0.05"
"603816.SH","732816.0","顾家家居","20160927.0","20161014","8250.0","7425.0","24.66","22.99","2.4","20.3445","0.06"
"603817.SH","732817.0","海峡环保","20170208.0","20170220","11250.0","10125.0","4.04","22.99","3.3","4.545","0.06"
"603818.SH","732818.0","曲美股份","20150414.0","20150422","6052.0","5446.8","8.98","22.99","2.4","5.4347","0.57"
"603819.SH","732819.0","神力股份","20161115.0","20161125","3000.0","2700.0","8.77","22.98","0.9","2.631","0.04"
"603822.SH","732822.0","嘉澳环保","20160418.0","20160428","1835.0","1835.0","11.76","22.97","1.8","2.158","0.02"
"603823.SH","732823.0","百合花","20161207.0","20161220","5625.0","4050.0","10.6","22.08","2.2","4.84","0.03"
"603825.SH","732825.0","华扬联众","20170721.0","20170802","4000.0","3600.0","14.67","22.98","1.6","5.868","0.03"
"603826.SH","732826.0","坤彩科技","20170331.0","20170414","9000.0","8100.0","6.79","22.97","3.6","6.111","0.05"
"603828.SH","732828.0","柯利达","20150211.0","20150226","3000.0","2700.0","17.2","22.93","1.2","5.16","0.96"
"603829.SH","732829.0","洛凯股份","20170928.0","20171017","4000.0","3600.0","7.23","22.99","1.6","2.892","0.03"
"603833.SH","732833.0","欧派家居","20170316.0","20170328","4151.0","3736.0","50.08","22.99","1.2","20.788","0.04"
"603836.SH","732836.0","海程邦达","20210517.0","20210526","5131.0","4618.0","16.84","22.99","2.0","8.641","0.03"
"603838.SH","732838.0","四通股份","20150618.0","20150701","3334.0","3000.6","7.73","22.96","1.3","2.5772","0.27"
"603839.SH","732839.0","安正时尚","20170124.0","20170214","7126.0","6413.0","16.78","22.98","2.8","11.957","0.05"
"603843.SH","732843.0","正平股份","20160824.0","20160905","9970.0","8973.0","5.03","22.97","2.9","5.0149","0.07"
"603848.SH","732848.0","好太太","20171121.0","20171201","4100.0","3690.0","7.89","22.98","1.2","3.235","0.04"
"603855.SH","732855.0","华荣股份","20170512.0","20170524","8277.0","7449.0","7.59","22.98","3.3","6.282","0.05"
"603856.SH","732856.0","东宏股份","20171025.0","20171106","4933.0","4440.0","10.89","22.98","1.9","7.4","0.03"
"603858.SH","732858.0","步长制药","20161108.0","20161118","6980.0","6282.0","55.88","22.99","2.0","39.004","0.05"
"603859.SH","732859.0","能科股份","20161011.0","20161021","2839.0","2555.1","7.54","22.97","1.1","2.1406","0.03"
"603860.SH","732860.0","中公高科","20170721.0","20170802","1668.0","1668.0","15.62","22.99","1.6","2.605","0.01"
"603861.SH","732861.0","白云电器","20160309.0","20160322","4910.0","4419.0","8.5","22.97","1.4","4.1735","0.07"
"603863.SH","732863.0","ST松炀","20190611.0","20190621","5147.0","4633.0","9.95","22.69","2.0","5.122","0.04"
"603866.SH","732866.0","桃李面包","20151214.0","20151222","4501.26","4051.2","13.76","22.98","1.3","6.1937","0.41"
"603867.SH","732867.0","新化股份","20190617.0","20190627","3500.0","3150.0","16.29","14.18","1.4","5.702","0.03"
"603868.SH","732868.0","飞科电器","20160405.0","20160418","4360.0","3924.0","18.03","16.52","1.3","7.8611","0.06"
"603869.SH","732869.0","北部湾旅","20150312.0","20150326","5406.0","4865.4","5.03","21.33","2.1","2.7192","0.53"
"603871.SH","732871.0","嘉友国际","20180125.0","20180206","2000.0","2000.0","41.89","22.99","2.0","8.378","0.02"
"603876.SH","732876.0","鼎胜新材","20180404.0","20180418","6500.0","5850.0","13.54","22.98","1.9","8.801","0.05"
"603877.SH","732877.0","太平鸟","20161227.0","20170109","5500.0","4950.0","21.3","22.97","1.6","11.715","0.04"
"603878.SH","732878.0","武进不锈","20161206.0","20161219","5050.0","4545.0","14.87","22.98","2.0","8.912","0.04"
"603879.SH","732879.0","永悦科技","20170602.0","20170614","3600.0","3240.0","6.75","22.97","1.4","2.43","0.03"
"603880.SH","732880.0","南卫股份","20170726.0","20170807","2500.0","2250.0","11.72","22.98","1.0","2.93","0.03"
"603881.SH","732881.0","数据港","20170117.0","20170208","5265.0","4739.0","7.8","22.99","2.1","4.107","0.04"
"603882.SH","732882.0","金域医学","20170829.0","20170908","6868.0","6181.0","6.93","22.97","2.0","4.76","0.05"
"603883.SH","732883.0","老百姓","20150414.0","20150423","6700.0","6030.0","16.41","22.52","2.6","10.9947","0.54"
"603885.SH","732885.0","吉祥航空","20150519.0","20150527","6800.0","6120.0","11.18","22.98","2.0","7.6024","0.31"
"603886.SH","732886.0","元祖股份","20161215.0","20161228","6000.0","5400.0","10.16","22.98","2.4","6.096","0.04"
"603887.SH","732887.0","城地股份","20160921.0","20161010","2460.0","2214.0","12.13","22.97","0.9","2.984","0.03"
"603888.SH","732888.0","新华网","20161018.0","20161028","5190.29","4672.0","27.69","22.99","2.0","14.3719","0.04"
"603889.SH","732889.0","新澳股份","20141223.0","20141231","2668.0","2401.2","17.95","21.63","1.0","4.7891","0.43"
"603890.SH","732890.0","春秋电子","20171130.0","20171212","3425.0","3083.0","23.72","22.98","1.3","8.124","0.03"
"603893.SH","732893.0","瑞芯微","20200120.0","20200207","4200.0","3780.0","9.68","22.98","1.2","4.066","0.04"
"603895.SH","732895.0","天永智能","20180110.0","20180122","1930.0","1930.0","18.33","22.99","1.9","3.538","0.02"
"603896.SH","732896.0","寿仙谷","20170427.0","20170510","3495.0","3146.0","11.54","22.98","1.3","4.033","0.03"
"603897.SH","732897.0","长城科技","20180328.0","20180410","4460.0","4014.0","17.66","18.71","1.7","7.876","0.04"
"603898.SH","732898.0","好莱客","20150210.0","20150217","2450.0","2205.0","19.57","19.0","0.9","4.7947","0.91"
"603899.SH","732899.0","晨光文具","20150115.0","20150127","6000.0","5400.0","13.15","22.99","1.8","7.89","0.69"
"603900.SH","732900.0","莱绅通灵","20161111.0","20161123","6080.0","5472.0","14.25","19.52","2.4","8.664","0.04"
"603901.SH","732901.0","永创智能","20150520.0","20150529","2500.0","2250.0","15.81","22.91","1.0","3.9525","0.35"
"603903.SH","732903.0","中持股份","20170302.0","20170314","2561.0","2305.0","9.88","22.98","1.0","2.53","0.03"
"603906.SH","732906.0","龙蟠科技","20170323.0","20170410","5200.0","4680.0","9.52","22.99","2.0","4.95","0.03"
"603908.SH","732908.0","牧高笛","20170223.0","20170307","1669.0","1669.0","16.37","22.99","1.6","2.732","0.01"
"603909.SH","732909.0","合诚股份","20160616.0","20160628","2500.0","2250.0","10.55","21.0","1.0","2.6375","0.04"
"603912.SH","732912.0","佳力图","20171020.0","20171101","3700.0","3330.0","8.64","22.99","1.4","3.197","0.03"
"603915.SH","732915.0","国茂股份","20190604.0","20190614","8438.0","7594.0","10.35","22.98","2.5","8.733","0.06"
"603916.SH","732916.0","苏博特","20171031.0","20171110","7600.0","6840.0","9.02","22.98","3.0","6.855","0.04"
"603917.SH","732917.0","合力科技","20171122.0","20171204","2800.0","2520.0","14.22","22.99","1.1","3.982","0.03"
"603918.SH","732918.0","金桥信息","20150520.0","20150528","2200.0","1980.0","9.5","22.99","0.8","2.09","0.21"
"603919.SH","732919.0","金徽酒","20160301.0","20160310","7000.0","6300.0","10.94","18.47","2.8","7.658","0.07"
